"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"15564","Native",5,9,"reflexive","rp","reflexive rp",1,0,360,360,0.5,-0.5
"15566","Native",5,3,"reflexive","rp","reflexive rp",3,0,161,161,-0.5,-0.5
"15568","Native",5,12,"reflexive","rp","reflexive rp",4,0,273,273,-0.5,0.5
"15570","Native",5,2,"reflexive","rp","reflexive rp",2,0,371,371,0.5,0.5
"15572","Native",5,15,"reflexive","rp","reflexive rp",3,0,378,378,-0.5,-0.5
"15574","Native",5,5,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,-0.5
"15576","Native",5,7,"reflexive","rp","reflexive rp",3,0,402,402,-0.5,-0.5
"15578","Native",5,22,"reflexive","rp","reflexive rp",2,0,228,228,0.5,0.5
"15580","Native",5,17,"reflexive","rp","reflexive rp",1,0,266,266,0.5,-0.5
"15582","Native",5,16,"reflexive","rp","reflexive rp",4,0,189,189,-0.5,0.5
"15584","Native",5,1,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,-0.5
"15586","Native",5,14,"reflexive","rp","reflexive rp",2,0,345,345,0.5,0.5
"15588","Native",5,24,"reflexive","rp","reflexive rp",4,0,137,137,-0.5,0.5
"15590","Native",5,23,"reflexive","rp","reflexive rp",3,0,171,171,-0.5,-0.5
"15592","Native",5,18,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15594","Native",5,11,"reflexive","rp","reflexive rp",3,1,0,NA,-0.5,-0.5
"15596","Native",5,20,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15598","Native",5,10,"reflexive","rp","reflexive rp",2,0,212,212,0.5,0.5
"15600","Native",5,6,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15601","Native",6,12,"reflexive","rp","reflexive rp",1,0,549,549,0.5,-0.5
"15603","Native",6,14,"reflexive","rp","reflexive rp",3,0,131,131,-0.5,-0.5
"15605","Native",6,5,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15607","Native",6,22,"reflexive","rp","reflexive rp",3,0,471,471,-0.5,-0.5
"15609","Native",6,15,"reflexive","rp","reflexive rp",4,0,923,923,-0.5,0.5
"15611","Native",6,17,"reflexive","rp","reflexive rp",2,0,105,105,0.5,0.5
"15613","Native",6,3,"reflexive","rp","reflexive rp",4,0,283,283,-0.5,0.5
"15615","Native",6,2,"reflexive","rp","reflexive rp",3,1,0,NA,-0.5,-0.5
"15617","Native",6,9,"reflexive","rp","reflexive rp",2,0,105,105,0.5,0.5
"15619","Native",6,8,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,-0.5
"15621","Native",6,24,"reflexive","rp","reflexive rp",1,0,132,132,0.5,-0.5
"15623","Native",6,11,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15625","Native",6,16,"reflexive","rp","reflexive rp",1,0,176,176,0.5,-0.5
"15627","Native",6,21,"reflexive","rp","reflexive rp",2,0,166,166,0.5,0.5
"15629","Native",6,13,"reflexive","rp","reflexive rp",2,0,170,170,0.5,0.5
"15631","Native",6,7,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15633","Native",6,19,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15635","Native",6,23,"reflexive","rp","reflexive rp",4,0,130,130,-0.5,0.5
"15637","Native",6,1,"reflexive","rp","reflexive rp",2,0,119,119,0.5,0.5
"15639","Native",6,6,"reflexive","rp","reflexive rp",3,0,209,209,-0.5,-0.5
"15641","Native",6,4,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,-0.5
"15643","Native",6,20,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,-0.5
"15645","Native",6,10,"reflexive","rp","reflexive rp",3,0,168,168,-0.5,-0.5
"15647","Native",6,18,"reflexive","rp","reflexive rp",3,1,0,NA,-0.5,-0.5
"15650","Native",7,16,"reflexive","rp","reflexive rp",2,0,164,164,0.5,0.5
"15652","Native",7,14,"reflexive","rp","reflexive rp",4,0,160,160,-0.5,0.5
"15654","Native",7,12,"reflexive","rp","reflexive rp",2,0,148,148,0.5,0.5
"15656","Native",7,20,"reflexive","rp","reflexive rp",2,0,167,167,0.5,0.5
"15658","Native",7,10,"reflexive","rp","reflexive rp",4,0,184,184,-0.5,0.5
"15660","Native",7,24,"reflexive","rp","reflexive rp",2,0,317,317,0.5,0.5
"15662","Native",7,22,"reflexive","rp","reflexive rp",4,0,160,160,-0.5,0.5
"15664","Native",7,23,"reflexive","rp","reflexive rp",1,0,2445,2445,0.5,-0.5
"15666","Native",7,18,"reflexive","rp","reflexive rp",4,0,234,234,-0.5,0.5
"15668","Native",7,8,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15670","Native",7,1,"reflexive","rp","reflexive rp",3,0,155,155,-0.5,-0.5
"15672","Native",7,2,"reflexive","rp","reflexive rp",4,0,899,899,-0.5,0.5
"15674","Native",7,13,"reflexive","rp","reflexive rp",3,0,144,144,-0.5,-0.5
"15676","Native",7,11,"reflexive","rp","reflexive rp",1,0,139,139,0.5,-0.5
"15678","Native",7,5,"reflexive","rp","reflexive rp",3,0,166,166,-0.5,-0.5
"15680","Native",7,3,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,-0.5
"15682","Native",7,19,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,-0.5
"15684","Native",7,7,"reflexive","rp","reflexive rp",1,0,1573,1573,0.5,-0.5
"15686","Native",7,15,"reflexive","rp","reflexive rp",1,0,194,194,0.5,-0.5
"15688","Native",7,4,"reflexive","rp","reflexive rp",2,0,173,173,0.5,0.5
"15690","Native",7,17,"reflexive","rp","reflexive rp",3,0,111,111,-0.5,-0.5
"15692","Native",7,21,"reflexive","rp","reflexive rp",3,0,184,184,-0.5,-0.5
"15694","Native",7,6,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15696","Native",7,9,"reflexive","rp","reflexive rp",3,1,0,NA,-0.5,-0.5
"15697","Native",8,11,"reflexive","rp","reflexive rp",2,0,141,141,0.5,0.5
"15699","Native",8,17,"reflexive","rp","reflexive rp",4,0,221,221,-0.5,0.5
"15701","Native",8,2,"reflexive","rp","reflexive rp",1,0,189,189,0.5,-0.5
"15703","Native",8,18,"reflexive","rp","reflexive rp",1,0,202,202,0.5,-0.5
"15705","Native",8,14,"reflexive","rp","reflexive rp",1,0,194,194,0.5,-0.5
"15707","Native",8,4,"reflexive","rp","reflexive rp",3,0,650,650,-0.5,-0.5
"15709","Native",8,23,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15711","Native",8,21,"reflexive","rp","reflexive rp",4,0,178,178,-0.5,0.5
"15713","Native",8,5,"reflexive","rp","reflexive rp",4,0,414,414,-0.5,0.5
"15715","Native",8,1,"reflexive","rp","reflexive rp",4,0,182,182,-0.5,0.5
"15717","Native",8,6,"reflexive","rp","reflexive rp",1,0,699,699,0.5,-0.5
"15719","Native",8,7,"reflexive","rp","reflexive rp",2,0,772,772,0.5,0.5
"15721","Native",8,12,"reflexive","rp","reflexive rp",3,0,252,252,-0.5,-0.5
"15723","Native",8,10,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,-0.5
"15725","Native",8,16,"reflexive","rp","reflexive rp",3,0,158,158,-0.5,-0.5
"15727","Native",8,8,"reflexive","rp","reflexive rp",3,0,214,214,-0.5,-0.5
"15729","Native",8,19,"reflexive","rp","reflexive rp",2,0,259,259,0.5,0.5
"15731","Native",8,15,"reflexive","rp","reflexive rp",2,0,212,212,0.5,0.5
"15733","Native",8,22,"reflexive","rp","reflexive rp",1,0,999,999,0.5,-0.5
"15735","Native",8,9,"reflexive","rp","reflexive rp",4,0,1132,1132,-0.5,0.5
"15737","Native",8,24,"reflexive","rp","reflexive rp",3,0,293,293,-0.5,-0.5
"15739","Native",8,13,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15741","Native",8,3,"reflexive","rp","reflexive rp",2,0,550,550,0.5,0.5
"15743","Native",8,20,"reflexive","rp","reflexive rp",3,0,181,181,-0.5,-0.5
"15746","Native",9,9,"reflexive","rp","reflexive rp",1,0,170,170,0.5,-0.5
"15748","Native",9,3,"reflexive","rp","reflexive rp",3,0,168,168,-0.5,-0.5
"15750","Native",9,5,"reflexive","rp","reflexive rp",1,0,81,81,0.5,-0.5
"15752","Native",9,22,"reflexive","rp","reflexive rp",2,0,1109,1109,0.5,0.5
"15754","Native",9,2,"reflexive","rp","reflexive rp",2,0,695,695,0.5,0.5
"15756","Native",9,7,"reflexive","rp","reflexive rp",3,0,182,182,-0.5,-0.5
"15758","Native",9,6,"reflexive","rp","reflexive rp",2,0,631,631,0.5,0.5
"15760","Native",9,13,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,-0.5
"15762","Native",9,24,"reflexive","rp","reflexive rp",4,0,189,189,-0.5,0.5
"15764","Native",9,14,"reflexive","rp","reflexive rp",2,0,189,189,0.5,0.5
"15766","Native",9,12,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15768","Native",9,20,"reflexive","rp","reflexive rp",4,0,197,197,-0.5,0.5
"15770","Native",9,4,"reflexive","rp","reflexive rp",4,0,161,161,-0.5,0.5
"15772","Native",9,23,"reflexive","rp","reflexive rp",3,0,355,355,-0.5,-0.5
"15774","Native",9,10,"reflexive","rp","reflexive rp",2,0,132,132,0.5,0.5
"15776","Native",9,1,"reflexive","rp","reflexive rp",1,0,439,439,0.5,-0.5
"15778","Native",9,16,"reflexive","rp","reflexive rp",4,0,143,143,-0.5,0.5
"15780","Native",9,18,"reflexive","rp","reflexive rp",2,0,524,524,0.5,0.5
"15782","Native",9,21,"reflexive","rp","reflexive rp",1,0,3412,3412,0.5,-0.5
"15784","Native",9,15,"reflexive","rp","reflexive rp",3,0,224,224,-0.5,-0.5
"15786","Native",9,17,"reflexive","rp","reflexive rp",1,0,242,242,0.5,-0.5
"15788","Native",9,11,"reflexive","rp","reflexive rp",3,0,119,119,-0.5,-0.5
"15790","Native",9,19,"reflexive","rp","reflexive rp",3,0,144,144,-0.5,-0.5
"15792","Native",9,8,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15794","Native",10,13,"reflexive","rp","reflexive rp",2,0,204,204,0.5,0.5
"15796","Native",10,3,"reflexive","rp","reflexive rp",4,0,600,600,-0.5,0.5
"15798","Native",10,9,"reflexive","rp","reflexive rp",2,0,227,227,0.5,0.5
"15800","Native",10,20,"reflexive","rp","reflexive rp",1,0,234,234,0.5,-0.5
"15802","Native",10,1,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15804","Native",10,5,"reflexive","rp","reflexive rp",2,0,190,190,0.5,0.5
"15806","Native",10,6,"reflexive","rp","reflexive rp",3,1,0,NA,-0.5,-0.5
"15808","Native",10,4,"reflexive","rp","reflexive rp",1,0,233,233,0.5,-0.5
"15810","Native",10,23,"reflexive","rp","reflexive rp",4,0,170,170,-0.5,0.5
"15812","Native",10,17,"reflexive","rp","reflexive rp",2,0,223,223,0.5,0.5
"15814","Native",10,2,"reflexive","rp","reflexive rp",3,0,244,244,-0.5,-0.5
"15816","Native",10,11,"reflexive","rp","reflexive rp",4,0,233,233,-0.5,0.5
"15818","Native",10,16,"reflexive","rp","reflexive rp",1,0,178,178,0.5,-0.5
"15820","Native",10,15,"reflexive","rp","reflexive rp",4,0,359,359,-0.5,0.5
"15822","Native",10,21,"reflexive","rp","reflexive rp",2,0,475,475,0.5,0.5
"15824","Native",10,18,"reflexive","rp","reflexive rp",3,0,224,224,-0.5,-0.5
"15826","Native",10,10,"reflexive","rp","reflexive rp",3,0,178,178,-0.5,-0.5
"15828","Native",10,22,"reflexive","rp","reflexive rp",3,0,208,208,-0.5,-0.5
"15830","Native",10,14,"reflexive","rp","reflexive rp",3,1,0,NA,-0.5,-0.5
"15832","Native",10,12,"reflexive","rp","reflexive rp",1,0,234,234,0.5,-0.5
"15834","Native",10,8,"reflexive","rp","reflexive rp",1,0,291,291,0.5,-0.5
"15836","Native",10,19,"reflexive","rp","reflexive rp",4,0,146,146,-0.5,0.5
"15838","Native",10,24,"reflexive","rp","reflexive rp",1,0,181,181,0.5,-0.5
"15840","Native",10,7,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15842","Native",11,6,"reflexive","rp","reflexive rp",4,0,226,226,-0.5,0.5
"15844","Native",11,14,"reflexive","rp","reflexive rp",4,0,186,186,-0.5,0.5
"15846","Native",11,15,"reflexive","rp","reflexive rp",1,0,216,216,0.5,-0.5
"15848","Native",11,18,"reflexive","rp","reflexive rp",4,0,196,196,-0.5,0.5
"15850","Native",11,20,"reflexive","rp","reflexive rp",2,0,160,160,0.5,0.5
"15852","Native",11,13,"reflexive","rp","reflexive rp",3,1,0,NA,-0.5,-0.5
"15854","Native",11,8,"reflexive","rp","reflexive rp",2,0,254,254,0.5,0.5
"15856","Native",11,9,"reflexive","rp","reflexive rp",3,0,182,182,-0.5,-0.5
"15858","Native",11,19,"reflexive","rp","reflexive rp",1,0,162,162,0.5,-0.5
"15860","Native",11,24,"reflexive","rp","reflexive rp",2,0,750,750,0.5,0.5
"15862","Native",11,2,"reflexive","rp","reflexive rp",4,0,262,262,-0.5,0.5
"15864","Native",11,10,"reflexive","rp","reflexive rp",4,0,766,766,-0.5,0.5
"15866","Native",11,23,"reflexive","rp","reflexive rp",1,0,288,288,0.5,-0.5
"15868","Native",11,12,"reflexive","rp","reflexive rp",2,0,600,600,0.5,0.5
"15870","Native",11,21,"reflexive","rp","reflexive rp",3,1,0,NA,-0.5,-0.5
"15872","Native",11,16,"reflexive","rp","reflexive rp",2,0,186,186,0.5,0.5
"15874","Native",11,7,"reflexive","rp","reflexive rp",1,0,252,252,0.5,-0.5
"15876","Native",11,5,"reflexive","rp","reflexive rp",3,0,412,412,-0.5,-0.5
"15878","Native",11,3,"reflexive","rp","reflexive rp",1,0,244,244,0.5,-0.5
"15880","Native",11,1,"reflexive","rp","reflexive rp",3,0,176,176,-0.5,-0.5
"15882","Native",11,4,"reflexive","rp","reflexive rp",2,0,420,420,0.5,0.5
"15884","Native",11,17,"reflexive","rp","reflexive rp",3,0,298,298,-0.5,-0.5
"15886","Native",11,11,"reflexive","rp","reflexive rp",1,0,156,156,0.5,-0.5
"15888","Native",11,22,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15890","Native",12,21,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15892","Native",12,17,"reflexive","rp","reflexive rp",2,0,147,147,0.5,0.5
"15894","Native",12,6,"reflexive","rp","reflexive rp",3,0,152,152,-0.5,-0.5
"15896","Native",12,10,"reflexive","rp","reflexive rp",3,0,216,216,-0.5,-0.5
"15898","Native",12,18,"reflexive","rp","reflexive rp",3,0,176,176,-0.5,-0.5
"15900","Native",12,16,"reflexive","rp","reflexive rp",1,0,164,164,0.5,-0.5
"15902","Native",12,15,"reflexive","rp","reflexive rp",4,0,163,163,-0.5,0.5
"15904","Native",12,1,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15906","Native",12,9,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15908","Native",12,11,"reflexive","rp","reflexive rp",4,0,174,174,-0.5,0.5
"15910","Native",12,8,"reflexive","rp","reflexive rp",1,0,217,217,0.5,-0.5
"15912","Native",12,23,"reflexive","rp","reflexive rp",4,0,247,247,-0.5,0.5
"15914","Native",12,5,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15916","Native",12,2,"reflexive","rp","reflexive rp",3,0,194,194,-0.5,-0.5
"15918","Native",12,4,"reflexive","rp","reflexive rp",1,0,179,179,0.5,-0.5
"15920","Native",12,19,"reflexive","rp","reflexive rp",4,0,172,172,-0.5,0.5
"15922","Native",12,14,"reflexive","rp","reflexive rp",3,1,0,NA,-0.5,-0.5
"15924","Native",12,13,"reflexive","rp","reflexive rp",2,0,181,181,0.5,0.5
"15926","Native",12,24,"reflexive","rp","reflexive rp",1,0,166,166,0.5,-0.5
"15928","Native",12,12,"reflexive","rp","reflexive rp",1,0,193,193,0.5,-0.5
"15930","Native",12,22,"reflexive","rp","reflexive rp",3,0,153,153,-0.5,-0.5
"15932","Native",12,20,"reflexive","rp","reflexive rp",1,0,206,206,0.5,-0.5
"15934","Native",12,3,"reflexive","rp","reflexive rp",4,0,319,319,-0.5,0.5
"15936","Native",12,7,"reflexive","rp","reflexive rp",4,0,240,240,-0.5,0.5
"15937","Native",13,5,"reflexive","rp","reflexive rp",4,0,266,266,-0.5,0.5
"15939","Native",13,18,"reflexive","rp","reflexive rp",1,0,313,313,0.5,-0.5
"15941","Native",13,17,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15943","Native",13,4,"reflexive","rp","reflexive rp",3,0,181,181,-0.5,-0.5
"15945","Native",13,9,"reflexive","rp","reflexive rp",4,0,1832,1832,-0.5,0.5
"15947","Native",13,10,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,-0.5
"15949","Native",13,20,"reflexive","rp","reflexive rp",3,0,191,191,-0.5,-0.5
"15951","Native",13,22,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,-0.5
"15953","Native",13,13,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15955","Native",13,24,"reflexive","rp","reflexive rp",3,1,0,NA,-0.5,-0.5
"15957","Native",13,12,"reflexive","rp","reflexive rp",3,1,0,NA,-0.5,-0.5
"15959","Native",13,7,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15961","Native",13,15,"reflexive","rp","reflexive rp",2,0,793,793,0.5,0.5
"15963","Native",13,16,"reflexive","rp","reflexive rp",3,0,394,394,-0.5,-0.5
"15965","Native",13,8,"reflexive","rp","reflexive rp",3,0,194,194,-0.5,-0.5
"15967","Native",13,14,"reflexive","rp","reflexive rp",1,0,120,120,0.5,-0.5
"15969","Native",13,3,"reflexive","rp","reflexive rp",2,0,244,244,0.5,0.5
"15971","Native",13,2,"reflexive","rp","reflexive rp",1,0,390,390,0.5,-0.5
"15973","Native",13,23,"reflexive","rp","reflexive rp",2,0,246,246,0.5,0.5
"15975","Native",13,19,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15977","Native",13,11,"reflexive","rp","reflexive rp",2,1,0,NA,0.5,0.5
"15979","Native",13,6,"reflexive","rp","reflexive rp",1,1,0,NA,0.5,-0.5
"15981","Native",13,1,"reflexive","rp","reflexive rp",4,0,526,526,-0.5,0.5
"15983","Native",13,21,"reflexive","rp","reflexive rp",4,1,0,NA,-0.5,0.5
"15985","Native",14,10,"reflexive","rp","reflexive rp",2,0,780,780,0.5,0.5
"15987","Native",14,5,"reflexive","rp","reflexive rp",1,0,384,384,0.5,-0.5
